column,file_name
ypen4_f,sharew8_rel9-0-0_gv_imputations.dta
ypen5_f,sharew8_rel9-0-0_gv_imputations.dta
ypen6_f,sharew8_rel9-0-0_gv_imputations.dta
ylsp1_f,sharew8_rel9-0-0_gv_imputations.dta
ylsp2_f,sharew8_rel9-0-0_gv_imputations.dta
ylsp3_f,sharew8_rel9-0-0_gv_imputations.dta
ylsp4_f,sharew8_rel9-0-0_gv_imputations.dta
ylsp5_f,sharew8_rel9-0-0_gv_imputations.dta
ylsp6_f,sharew8_rel9-0-0_gv_imputations.dta
yreg1_f,sharew8_rel9-0-0_gv_imputations.dta
yreg2_f,sharew8_rel9-0-0_gv_imputations.dta
ylsr1_f,sharew8_rel9-0-0_gv_imputations.dta
ylsr2_f,sharew8_rel9-0-0_gv_imputations.dta
home_f,sharew8_rel9-0-0_gv_imputations.dta
mort_f,sharew8_rel9-0-0_gv_imputations.dta
rhre_f,sharew8_rel9-0-0_gv_imputations.dta
ores_f,sharew8_rel9-0-0_gv_imputations.dta
ysrent_f,sharew8_rel9-0-0_gv_imputations.dta
yaohm_f,sharew8_rel9-0-0_gv_imputations.dta
fahc_f,sharew8_rel9-0-0_gv_imputations.dta
fohc_f,sharew8_rel9-0-0_gv_imputations.dta
hprf_f,sharew8_rel9-0-0_gv_imputations.dta
bacc_f,sharew8_rel9-0-0_gv_imputations.dta
bsmf_f,sharew8_rel9-0-0_gv_imputations.dta
ybabsmf_f,sharew8_rel9-0-0_gv_imputations.dta
slti_f,sharew8_rel9-0-0_gv_imputations.dta
vbus_f,sharew8_rel9-0-0_gv_imputations.dta
sbus_f,sharew8_rel9-0-0_gv_imputations.dta
car_f,sharew8_rel9-0-0_gv_imputations.dta
liab_f,sharew8_rel9-0-0_gv_imputations.dta
thinc2_f,sharew8_rel9-0-0_gv_imputations.dta
thinc_f,sharew8_rel9-0-0_gv_imputations.dta
yincnrp_f,sharew8_rel9-0-0_gv_imputations.dta
thexp_f,sharew8_rel9-0-0_gv_imputations.dta
hrass_f,sharew8_rel9-0-0_gv_imputations.dta
hgfass_f,sharew8_rel9-0-0_gv_imputations.dta
hnfass_f,sharew8_rel9-0-0_gv_imputations.dta
hnetw_f,sharew8_rel9-0-0_gv_imputations.dta
gender_f,sharew8_rel9-0-0_gv_imputations.dta
age_f,sharew8_rel9-0-0_gv_imputations.dta
age_p_f,sharew8_rel9-0-0_gv_imputations.dta
yedu_f,sharew8_rel9-0-0_gv_imputations.dta
yedu_p_f,sharew8_rel9-0-0_gv_imputations.dta
isced_f,sharew8_rel9-0-0_gv_imputations.dta
sphus_f,sharew8_rel9-0-0_gv_imputations.dta
mstat_f,sharew8_rel9-0-0_gv_imputations.dta
nchild_f,sharew8_rel9-0-0_gv_imputations.dta
ngrchild_f,sharew8_rel9-0-0_gv_imputations.dta
gali_f,sharew8_rel9-0-0_gv_imputations.dta
chronic_f,sharew8_rel9-0-0_gv_imputations.dta
eyesightr_f,sharew8_rel9-0-0_gv_imputations.dta
hearing_f,sharew8_rel9-0-0_gv_imputations.dta
bmi_f,sharew8_rel9-0-0_gv_imputations.dta
weight_f,sharew8_rel9-0-0_gv_imputations.dta
height_f,sharew8_rel9-0-0_gv_imputations.dta
mobility_f,sharew8_rel9-0-0_gv_imputations.dta
adl_f,sharew8_rel9-0-0_gv_imputations.dta
iadl_f,sharew8_rel9-0-0_gv_imputations.dta
esmoked_f,sharew8_rel9-0-0_gv_imputations.dta
phinact_f,sharew8_rel9-0-0_gv_imputations.dta
dairyp_f,sharew8_rel9-0-0_gv_imputations.dta
legeggs_f,sharew8_rel9-0-0_gv_imputations.dta
meat_f,sharew8_rel9-0-0_gv_imputations.dta
fruit_f,sharew8_rel9-0-0_gv_imputations.dta
reading_f,sharew8_rel9-0-0_gv_imputations.dta
writing_f,sharew8_rel9-0-0_gv_imputations.dta
orienti_f,sharew8_rel9-0-0_gv_imputations.dta
wllft_f,sharew8_rel9-0-0_gv_imputations.dta
wllst_f,sharew8_rel9-0-0_gv_imputations.dta
fluency_f,sharew8_rel9-0-0_gv_imputations.dta
numeracy_f,sharew8_rel9-0-0_gv_imputations.dta
numeracy2_f,sharew8_rel9-0-0_gv_imputations.dta
memory_f,sharew8_rel9-0-0_gv_imputations.dta
maxgrip_f,sharew8_rel9-0-0_gv_imputations.dta
eurod_f,sharew8_rel9-0-0_gv_imputations.dta
doctor_f,sharew8_rel9-0-0_gv_imputations.dta
hospital_f,sharew8_rel9-0-0_gv_imputations.dta
thospital_f,sharew8_rel9-0-0_gv_imputations.dta
nhospital_f,sharew8_rel9-0-0_gv_imputations.dta
cjs_f,sharew8_rel9-0-0_gv_imputations.dta
pwork_f,sharew8_rel9-0-0_gv_imputations.dta
empstat_f,sharew8_rel9-0-0_gv_imputations.dta
lookjob_f,sharew8_rel9-0-0_gv_imputations.dta
internet_f,sharew8_rel9-0-0_gv_imputations.dta
pcskill_f,sharew8_rel9-0-0_gv_imputations.dta
cjobpc_f,sharew8_rel9-0-0_gv_imputations.dta
ljobpc_f,sharew8_rel9-0-0_gv_imputations.dta
rhfo_f,sharew8_rel9-0-0_gv_imputations.dta
ghto_f,sharew8_rel9-0-0_gv_imputations.dta
ghih_f,sharew8_rel9-0-0_gv_imputations.dta
rhih_f,sharew8_rel9-0-0_gv_imputations.dta
gfg_f,sharew8_rel9-0-0_gv_imputations.dta
rfg_f,sharew8_rel9-0-0_gv_imputations.dta
rggp_f,sharew8_rel9-0-0_gv_imputations.dta
gggp_f,sharew8_rel9-0-0_gv_imputations.dta
otrf_f,sharew8_rel9-0-0_gv_imputations.dta
perho_f,sharew8_rel9-0-0_gv_imputations.dta
fdistress_f,sharew8_rel9-0-0_gv_imputations.dta
naly_f,sharew8_rel9-0-0_gv_imputations.dta
saly_f,sharew8_rel9-0-0_gv_imputations.dta
lifesat_f,sharew8_rel9-0-0_gv_imputations.dta
lifehap_f,sharew8_rel9-0-0_gv_imputations.dta
lifex_f,sharew8_rel9-0-0_gv_imputations.dta
bfi10_extra_f,sharew8_rel9-0-0_gv_imputations.dta
bfi10_agree_f,sharew8_rel9-0-0_gv_imputations.dta
bfi10_consc_f,sharew8_rel9-0-0_gv_imputations.dta
bfi10_neuro_f,sharew8_rel9-0-0_gv_imputations.dta
bfi10_open_f,sharew8_rel9-0-0_gv_imputations.dta
te_weekday_f,sharew8_rel9-0-0_gv_imputations.dta
te_special_f,sharew8_rel9-0-0_gv_imputations.dta
te_chores_f,sharew8_rel9-0-0_gv_imputations.dta
te_pcare_f,sharew8_rel9-0-0_gv_imputations.dta
te_children_f,sharew8_rel9-0-0_gv_imputations.dta
te_parents_f,sharew8_rel9-0-0_gv_imputations.dta
te_partner_f,sharew8_rel9-0-0_gv_imputations.dta
te_family_f,sharew8_rel9-0-0_gv_imputations.dta
te_leisure_f,sharew8_rel9-0-0_gv_imputations.dta
te_admin_f,sharew8_rel9-0-0_gv_imputations.dta
te_pwork_f,sharew8_rel9-0-0_gv_imputations.dta
te_vwork_f,sharew8_rel9-0-0_gv_imputations.dta
te_travel_f,sharew8_rel9-0-0_gv_imputations.dta
te_nap_f,sharew8_rel9-0-0_gv_imputations.dta
te_sleep_f,sharew8_rel9-0-0_gv_imputations.dta
te_other_f,sharew8_rel9-0-0_gv_imputations.dta
tppdi_f,sharew8_rel9-0-0_gv_imputations.dta
willans_f,sharew8_rel9-0-0_gv_imputations.dta
clarif_f,sharew8_rel9-0-0_gv_imputations.dta
undersq_f,sharew8_rel9-0-0_gv_imputations.dta
hnrsc_f,sharew8_rel9-0-0_gv_imputations.dta
childid_1,sharew8_rel9-0-0_gv_children.dta
childid_2,sharew8_rel9-0-0_gv_children.dta
childid_3,sharew8_rel9-0-0_gv_children.dta
childid_4,sharew8_rel9-0-0_gv_children.dta
childid_5,sharew8_rel9-0-0_gv_children.dta
childid_6,sharew8_rel9-0-0_gv_children.dta
childid_7,sharew8_rel9-0-0_gv_children.dta
childid_8,sharew8_rel9-0-0_gv_children.dta
childid_9,sharew8_rel9-0-0_gv_children.dta
childid_10,sharew8_rel9-0-0_gv_children.dta
childid_11,sharew8_rel9-0-0_gv_children.dta
childid_12,sharew8_rel9-0-0_gv_children.dta
childid_13,sharew8_rel9-0-0_gv_children.dta
childid_14,sharew8_rel9-0-0_gv_children.dta
childid_15,sharew8_rel9-0-0_gv_children.dta
childid_16,sharew8_rel9-0-0_gv_children.dta
childid_17,sharew8_rel9-0-0_gv_children.dta
childid_18,sharew8_rel9-0-0_gv_children.dta
childid_19,sharew8_rel9-0-0_gv_children.dta
childid_20,sharew8_rel9-0-0_gv_children.dta
ch001_,sharew8_rel9-0-0_gv_children.dta
ch_gender_1,sharew8_rel9-0-0_gv_children.dta
ch_gender_2,sharew8_rel9-0-0_gv_children.dta
ch_gender_3,sharew8_rel9-0-0_gv_children.dta
ch_gender_4,sharew8_rel9-0-0_gv_children.dta
ch_gender_5,sharew8_rel9-0-0_gv_children.dta
ch_gender_6,sharew8_rel9-0-0_gv_children.dta
ch_gender_7,sharew8_rel9-0-0_gv_children.dta
ch_gender_8,sharew8_rel9-0-0_gv_children.dta
ch_gender_9,sharew8_rel9-0-0_gv_children.dta
ch_gender_10,sharew8_rel9-0-0_gv_children.dta
ch_gender_11,sharew8_rel9-0-0_gv_children.dta
ch_gender_12,sharew8_rel9-0-0_gv_children.dta
ch_gender_13,sharew8_rel9-0-0_gv_children.dta
ch_gender_14,sharew8_rel9-0-0_gv_children.dta
ch_gender_15,sharew8_rel9-0-0_gv_children.dta
ch_gender_16,sharew8_rel9-0-0_gv_children.dta
ch_gender_17,sharew8_rel9-0-0_gv_children.dta
ch_gender_18,sharew8_rel9-0-0_gv_children.dta
ch_gender_19,sharew8_rel9-0-0_gv_children.dta
ch_gender_20,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_1,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_2,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_3,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_4,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_5,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_6,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_7,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_8,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_9,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_10,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_11,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_12,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_13,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_14,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_15,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_16,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_17,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_18,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_19,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_20,sharew8_rel9-0-0_gv_children.dta
ch_relation_1,sharew8_rel9-0-0_gv_children.dta
ch_relation_2,sharew8_rel9-0-0_gv_children.dta
ch_relation_3,sharew8_rel9-0-0_gv_children.dta
ch_relation_4,sharew8_rel9-0-0_gv_children.dta
ch_relation_5,sharew8_rel9-0-0_gv_children.dta
ch_relation_6,sharew8_rel9-0-0_gv_children.dta
ch_relation_7,sharew8_rel9-0-0_gv_children.dta
ch_relation_8,sharew8_rel9-0-0_gv_children.dta
ch_relation_9,sharew8_rel9-0-0_gv_children.dta
ch_relation_10,sharew8_rel9-0-0_gv_children.dta
ch_relation_11,sharew8_rel9-0-0_gv_children.dta
ch_relation_12,sharew8_rel9-0-0_gv_children.dta
ch_relation_13,sharew8_rel9-0-0_gv_children.dta
ch_relation_14,sharew8_rel9-0-0_gv_children.dta
ch_relation_15,sharew8_rel9-0-0_gv_children.dta
ch_relation_16,sharew8_rel9-0-0_gv_children.dta
ch_relation_17,sharew8_rel9-0-0_gv_children.dta
ch_relation_18,sharew8_rel9-0-0_gv_children.dta
ch_relation_19,sharew8_rel9-0-0_gv_children.dta
ch_relation_20,sharew8_rel9-0-0_gv_children.dta
ch_contact_1,sharew8_rel9-0-0_gv_children.dta
ch_contact_2,sharew8_rel9-0-0_gv_children.dta
ch_contact_3,sharew8_rel9-0-0_gv_children.dta
ch_contact_4,sharew8_rel9-0-0_gv_children.dta
ch_contact_5,sharew8_rel9-0-0_gv_children.dta
ch_contact_6,sharew8_rel9-0-0_gv_children.dta
ch_contact_7,sharew8_rel9-0-0_gv_children.dta
ch_contact_8,sharew8_rel9-0-0_gv_children.dta
ch_contact_9,sharew8_rel9-0-0_gv_children.dta
ch_contact_10,sharew8_rel9-0-0_gv_children.dta
ch_contact_11,sharew8_rel9-0-0_gv_children.dta
ch_contact_12,sharew8_rel9-0-0_gv_children.dta
ch_contact_13,sharew8_rel9-0-0_gv_children.dta
ch_contact_14,sharew8_rel9-0-0_gv_children.dta
ch_contact_15,sharew8_rel9-0-0_gv_children.dta
ch_contact_16,sharew8_rel9-0-0_gv_children.dta
ch_contact_17,sharew8_rel9-0-0_gv_children.dta
ch_contact_18,sharew8_rel9-0-0_gv_children.dta
ch_contact_19,sharew8_rel9-0-0_gv_children.dta
ch_contact_20,sharew8_rel9-0-0_gv_children.dta
ch_proximity_1,sharew8_rel9-0-0_gv_children.dta
ch_proximity_2,sharew8_rel9-0-0_gv_children.dta
ch_proximity_3,sharew8_rel9-0-0_gv_children.dta
ch_proximity_4,sharew8_rel9-0-0_gv_children.dta
ch_proximity_5,sharew8_rel9-0-0_gv_children.dta
ch_proximity_6,sharew8_rel9-0-0_gv_children.dta
ch_proximity_7,sharew8_rel9-0-0_gv_children.dta
ch_proximity_8,sharew8_rel9-0-0_gv_children.dta
ch_proximity_9,sharew8_rel9-0-0_gv_children.dta
ch_proximity_10,sharew8_rel9-0-0_gv_children.dta
ch_proximity_11,sharew8_rel9-0-0_gv_children.dta
ch_proximity_12,sharew8_rel9-0-0_gv_children.dta
ch_proximity_13,sharew8_rel9-0-0_gv_children.dta
ch_proximity_14,sharew8_rel9-0-0_gv_children.dta
ch_proximity_15,sharew8_rel9-0-0_gv_children.dta
ch_proximity_16,sharew8_rel9-0-0_gv_children.dta
ch_proximity_17,sharew8_rel9-0-0_gv_children.dta
ch_proximity_18,sharew8_rel9-0-0_gv_children.dta
ch_proximity_19,sharew8_rel9-0-0_gv_children.dta
ch_proximity_20,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_1,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_2,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_3,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_4,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_5,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_6,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_7,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_8,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_9,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_10,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_11,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_12,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_13,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_14,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_15,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_16,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_17,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_18,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_19,sharew8_rel9-0-0_gv_children.dta
ch_move_out_year_20,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_1,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_2,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_3,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_4,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_5,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_6,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_7,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_8,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_9,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_10,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_11,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_12,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_13,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_14,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_15,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_16,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_17,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_18,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_19,sharew8_rel9-0-0_gv_children.dta
ch_marital_status_20,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_1,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_2,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_3,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_4,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_5,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_6,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_7,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_8,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_9,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_10,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_11,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_12,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_13,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_14,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_15,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_16,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_17,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_18,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_19,sharew8_rel9-0-0_gv_children.dta
ch_partner_status_20,sharew8_rel9-0-0_gv_children.dta
ch_closeness_1,sharew8_rel9-0-0_gv_children.dta
ch_closeness_2,sharew8_rel9-0-0_gv_children.dta
ch_closeness_3,sharew8_rel9-0-0_gv_children.dta
ch_closeness_4,sharew8_rel9-0-0_gv_children.dta
ch_closeness_5,sharew8_rel9-0-0_gv_children.dta
ch_closeness_6,sharew8_rel9-0-0_gv_children.dta
ch_closeness_7,sharew8_rel9-0-0_gv_children.dta
ch_closeness_8,sharew8_rel9-0-0_gv_children.dta
ch_closeness_9,sharew8_rel9-0-0_gv_children.dta
ch_closeness_10,sharew8_rel9-0-0_gv_children.dta
ch_closeness_11,sharew8_rel9-0-0_gv_children.dta
ch_closeness_12,sharew8_rel9-0-0_gv_children.dta
ch_closeness_13,sharew8_rel9-0-0_gv_children.dta
ch_closeness_14,sharew8_rel9-0-0_gv_children.dta
ch_closeness_15,sharew8_rel9-0-0_gv_children.dta
ch_closeness_16,sharew8_rel9-0-0_gv_children.dta
ch_closeness_17,sharew8_rel9-0-0_gv_children.dta
ch_closeness_18,sharew8_rel9-0-0_gv_children.dta
ch_closeness_19,sharew8_rel9-0-0_gv_children.dta
ch_closeness_20,sharew8_rel9-0-0_gv_children.dta
ch_occupation_1,sharew8_rel9-0-0_gv_children.dta
ch_occupation_2,sharew8_rel9-0-0_gv_children.dta
ch_occupation_3,sharew8_rel9-0-0_gv_children.dta
ch_occupation_4,sharew8_rel9-0-0_gv_children.dta
ch_occupation_5,sharew8_rel9-0-0_gv_children.dta
ch_occupation_6,sharew8_rel9-0-0_gv_children.dta
ch_occupation_7,sharew8_rel9-0-0_gv_children.dta
ch_occupation_8,sharew8_rel9-0-0_gv_children.dta
ch_occupation_9,sharew8_rel9-0-0_gv_children.dta
ch_occupation_10,sharew8_rel9-0-0_gv_children.dta
ch_occupation_11,sharew8_rel9-0-0_gv_children.dta
ch_occupation_12,sharew8_rel9-0-0_gv_children.dta
ch_occupation_13,sharew8_rel9-0-0_gv_children.dta
ch_occupation_14,sharew8_rel9-0-0_gv_children.dta
ch_occupation_15,sharew8_rel9-0-0_gv_children.dta
ch_occupation_16,sharew8_rel9-0-0_gv_children.dta
ch_occupation_17,sharew8_rel9-0-0_gv_children.dta
ch_occupation_18,sharew8_rel9-0-0_gv_children.dta
ch_occupation_19,sharew8_rel9-0-0_gv_children.dta
ch_occupation_20,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_1,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_2,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_3,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_4,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_5,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_6,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_7,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_8,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_9,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_10,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_11,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_12,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_13,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_14,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_15,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_16,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_17,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_18,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_19,sharew8_rel9-0-0_gv_children.dta
ch_number_of_children_20,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_1,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_2,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_3,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_4,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_5,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_6,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_7,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_8,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_9,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_10,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_11,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_12,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_13,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_14,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_15,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_16,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_17,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_18,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_19,sharew8_rel9-0-0_gv_children.dta
ch_yrbirth_youngest_child_20,sharew8_rel9-0-0_gv_children.dta
ch_babysit_1,sharew8_rel9-0-0_gv_children.dta
ch_babysit_2,sharew8_rel9-0-0_gv_children.dta
ch_babysit_3,sharew8_rel9-0-0_gv_children.dta
ch_babysit_4,sharew8_rel9-0-0_gv_children.dta
ch_babysit_5,sharew8_rel9-0-0_gv_children.dta
ch_babysit_6,sharew8_rel9-0-0_gv_children.dta
ch_babysit_7,sharew8_rel9-0-0_gv_children.dta
ch_babysit_8,sharew8_rel9-0-0_gv_children.dta
ch_babysit_9,sharew8_rel9-0-0_gv_children.dta
ch_babysit_10,sharew8_rel9-0-0_gv_children.dta
ch_babysit_11,sharew8_rel9-0-0_gv_children.dta
ch_babysit_12,sharew8_rel9-0-0_gv_children.dta
ch_babysit_13,sharew8_rel9-0-0_gv_children.dta
ch_babysit_14,sharew8_rel9-0-0_gv_children.dta
ch_babysit_15,sharew8_rel9-0-0_gv_children.dta
ch_babysit_16,sharew8_rel9-0-0_gv_children.dta
ch_babysit_17,sharew8_rel9-0-0_gv_children.dta
ch_babysit_18,sharew8_rel9-0-0_gv_children.dta
ch_babysit_19,sharew8_rel9-0-0_gv_children.dta
ch_babysit_20,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_1,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_2,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_3,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_4,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_5,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_6,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_7,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_8,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_9,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_10,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_11,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_12,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_13,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_14,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_15,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_16,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_17,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_18,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_19,sharew8_rel9-0-0_gv_children.dta
ch_fin_gave_20,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_1,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_2,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_3,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_4,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_5,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_6,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_7,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_8,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_9,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_10,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_11,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_12,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_13,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_14,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_15,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_16,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_17,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_18,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_19,sharew8_rel9-0-0_gv_children.dta
ch_fin_received_20,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_1,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_2,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_3,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_4,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_5,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_6,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_7,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_8,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_9,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_10,sharew8_rel9-0-0_gv_children.dta
