column,file_name,is_valid
ch018d4_1,sharew6_rel9-0-0_ch.dta,True
ch018d4_2,sharew6_rel9-0-0_ch.dta,True
ch018d4_3,sharew6_rel9-0-0_ch.dta,True
ch018d4_4,sharew6_rel9-0-0_ch.dta,True
ch018d4_5,sharew6_rel9-0-0_ch.dta,True
ch018d4_6,sharew6_rel9-0-0_ch.dta,True
ch018d4_7,sharew6_rel9-0-0_ch.dta,True
ch018d4_8,sharew6_rel9-0-0_ch.dta,True
ch018d4_9,sharew6_rel9-0-0_ch.dta,True
ch018d4_10,sharew6_rel9-0-0_ch.dta,True
ch018d4_11,sharew6_rel9-0-0_ch.dta,True
ch018d4_12,sharew6_rel9-0-0_ch.dta,True
ch018d4_13,sharew6_rel9-0-0_ch.dta,True
ch018d4_14,sharew6_rel9-0-0_ch.dta,True
ch018d4_15,sharew6_rel9-0-0_ch.dta,True
ch018d4_16,sharew6_rel9-0-0_ch.dta,True
ch018d4_17,sharew6_rel9-0-0_ch.dta,True
ch018d4_18,sharew6_rel9-0-0_ch.dta,True
ch018d4_19,sharew6_rel9-0-0_ch.dta,True
ch018d4_20,sharew6_rel9-0-0_ch.dta,True
ch018d5_1,sharew6_rel9-0-0_ch.dta,True
ch018d5_2,sharew6_rel9-0-0_ch.dta,True
ch018d5_3,sharew6_rel9-0-0_ch.dta,True
ch018d5_4,sharew6_rel9-0-0_ch.dta,True
ch018d5_5,sharew6_rel9-0-0_ch.dta,True
ch018d5_6,sharew6_rel9-0-0_ch.dta,True
ch018d5_7,sharew6_rel9-0-0_ch.dta,True
ch018d5_8,sharew6_rel9-0-0_ch.dta,True
ch018d5_9,sharew6_rel9-0-0_ch.dta,True
ch018d5_10,sharew6_rel9-0-0_ch.dta,True
ch018d5_11,sharew6_rel9-0-0_ch.dta,True
ch018d5_12,sharew6_rel9-0-0_ch.dta,True
ch018d5_13,sharew6_rel9-0-0_ch.dta,True
ch018d5_14,sharew6_rel9-0-0_ch.dta,True
ch018d5_15,sharew6_rel9-0-0_ch.dta,True
ch018d5_16,sharew6_rel9-0-0_ch.dta,True
ch018d5_17,sharew6_rel9-0-0_ch.dta,True
ch018d5_18,sharew6_rel9-0-0_ch.dta,True
ch018d5_19,sharew6_rel9-0-0_ch.dta,True
ch018d5_20,sharew6_rel9-0-0_ch.dta,True
ch018d6_1,sharew6_rel9-0-0_ch.dta,True
ch018d6_2,sharew6_rel9-0-0_ch.dta,True
ch018d6_3,sharew6_rel9-0-0_ch.dta,True
ch018d6_4,sharew6_rel9-0-0_ch.dta,True
ch018d6_5,sharew6_rel9-0-0_ch.dta,True
ch018d6_6,sharew6_rel9-0-0_ch.dta,True
ch018d6_7,sharew6_rel9-0-0_ch.dta,True
ch018d6_8,sharew6_rel9-0-0_ch.dta,True
ch018d6_9,sharew6_rel9-0-0_ch.dta,True
ch018d6_10,sharew6_rel9-0-0_ch.dta,True
ch018d6_11,sharew6_rel9-0-0_ch.dta,True
ch018d6_12,sharew6_rel9-0-0_ch.dta,True
ch018d6_13,sharew6_rel9-0-0_ch.dta,True
ch018d6_14,sharew6_rel9-0-0_ch.dta,True
ch018d6_15,sharew6_rel9-0-0_ch.dta,True
ch018d6_16,sharew6_rel9-0-0_ch.dta,True
ch018d6_17,sharew6_rel9-0-0_ch.dta,True
ch018d6_18,sharew6_rel9-0-0_ch.dta,True
ch018d6_19,sharew6_rel9-0-0_ch.dta,True
ch018d6_20,sharew6_rel9-0-0_ch.dta,True
ch018d7_1,sharew6_rel9-0-0_ch.dta,True
ch018d7_2,sharew6_rel9-0-0_ch.dta,True
ch018d7_3,sharew6_rel9-0-0_ch.dta,True
ch018d7_4,sharew6_rel9-0-0_ch.dta,True
ch018d7_5,sharew6_rel9-0-0_ch.dta,True
ch018d7_6,sharew6_rel9-0-0_ch.dta,True
ch018d7_7,sharew6_rel9-0-0_ch.dta,True
ch018d7_8,sharew6_rel9-0-0_ch.dta,True
ch018d7_9,sharew6_rel9-0-0_ch.dta,True
ch018d7_10,sharew6_rel9-0-0_ch.dta,True
ch018d7_11,sharew6_rel9-0-0_ch.dta,True
ch018d7_12,sharew6_rel9-0-0_ch.dta,True
ch018d7_13,sharew6_rel9-0-0_ch.dta,True
ch018d7_14,sharew6_rel9-0-0_ch.dta,True
ch018d7_15,sharew6_rel9-0-0_ch.dta,True
ch018d7_16,sharew6_rel9-0-0_ch.dta,True
ch018d7_17,sharew6_rel9-0-0_ch.dta,True
ch018d7_18,sharew6_rel9-0-0_ch.dta,True
ch018d7_19,sharew6_rel9-0-0_ch.dta,True
ch018d7_20,sharew6_rel9-0-0_ch.dta,True
ch018d8_1,sharew6_rel9-0-0_ch.dta,True
ch018d8_2,sharew6_rel9-0-0_ch.dta,True
ch018d8_3,sharew6_rel9-0-0_ch.dta,True
ch018d8_4,sharew6_rel9-0-0_ch.dta,True
ch018d8_5,sharew6_rel9-0-0_ch.dta,True
ch018d8_6,sharew6_rel9-0-0_ch.dta,True
ch018d8_7,sharew6_rel9-0-0_ch.dta,True
ch018d8_8,sharew6_rel9-0-0_ch.dta,True
ch018d8_9,sharew6_rel9-0-0_ch.dta,True
ch018d8_10,sharew6_rel9-0-0_ch.dta,True
ch018d8_11,sharew6_rel9-0-0_ch.dta,True
ch018d8_12,sharew6_rel9-0-0_ch.dta,True
ch018d8_13,sharew6_rel9-0-0_ch.dta,True
ch018d8_14,sharew6_rel9-0-0_ch.dta,True
ch018d8_15,sharew6_rel9-0-0_ch.dta,True
ch018d8_16,sharew6_rel9-0-0_ch.dta,True
ch018d8_17,sharew6_rel9-0-0_ch.dta,True
ch018d8_18,sharew6_rel9-0-0_ch.dta,True
ch018d8_19,sharew6_rel9-0-0_ch.dta,True
ch018d8_20,sharew6_rel9-0-0_ch.dta,True
ch018d9_1,sharew6_rel9-0-0_ch.dta,True
ch018d9_2,sharew6_rel9-0-0_ch.dta,True
ch018d9_3,sharew6_rel9-0-0_ch.dta,True
ch018d9_4,sharew6_rel9-0-0_ch.dta,True
ch018d9_5,sharew6_rel9-0-0_ch.dta,True
ch018d9_6,sharew6_rel9-0-0_ch.dta,True
ch018d9_7,sharew6_rel9-0-0_ch.dta,True
ch018d9_8,sharew6_rel9-0-0_ch.dta,True
ch018d9_9,sharew6_rel9-0-0_ch.dta,True
ch018d9_10,sharew6_rel9-0-0_ch.dta,True
ch018d9_11,sharew6_rel9-0-0_ch.dta,True
ch018d9_12,sharew6_rel9-0-0_ch.dta,True
ch018d9_13,sharew6_rel9-0-0_ch.dta,True
ch018d9_14,sharew6_rel9-0-0_ch.dta,True
ch018d9_15,sharew6_rel9-0-0_ch.dta,True
ch018d9_16,sharew6_rel9-0-0_ch.dta,True
ch018d9_17,sharew6_rel9-0-0_ch.dta,True
ch018d9_18,sharew6_rel9-0-0_ch.dta,True
ch018d9_19,sharew6_rel9-0-0_ch.dta,True
ch018d9_20,sharew6_rel9-0-0_ch.dta,True
ch018d10_1,sharew6_rel9-0-0_ch.dta,True
ch018d10_2,sharew6_rel9-0-0_ch.dta,True
ch018d10_3,sharew6_rel9-0-0_ch.dta,True
ch018d10_4,sharew6_rel9-0-0_ch.dta,True
ch018d10_5,sharew6_rel9-0-0_ch.dta,True
ch018d10_6,sharew6_rel9-0-0_ch.dta,True
ch018d10_7,sharew6_rel9-0-0_ch.dta,True
ch018d10_8,sharew6_rel9-0-0_ch.dta,True
ch018d10_9,sharew6_rel9-0-0_ch.dta,True
ch018d10_10,sharew6_rel9-0-0_ch.dta,True
ch018d10_11,sharew6_rel9-0-0_ch.dta,True
ch018d10_12,sharew6_rel9-0-0_ch.dta,True
ch018d10_13,sharew6_rel9-0-0_ch.dta,True
ch018d10_14,sharew6_rel9-0-0_ch.dta,True
ch018d10_15,sharew6_rel9-0-0_ch.dta,True
ch018d10_16,sharew6_rel9-0-0_ch.dta,True
ch018d10_17,sharew6_rel9-0-0_ch.dta,True
ch018d10_18,sharew6_rel9-0-0_ch.dta,True
ch018d10_19,sharew6_rel9-0-0_ch.dta,True
ch018d10_20,sharew6_rel9-0-0_ch.dta,True
ch018d11_1,sharew6_rel9-0-0_ch.dta,True
ch018d11_2,sharew6_rel9-0-0_ch.dta,True
ch018d11_3,sharew6_rel9-0-0_ch.dta,True
ch018d11_4,sharew6_rel9-0-0_ch.dta,True
ch018d11_5,sharew6_rel9-0-0_ch.dta,True
ch018d11_6,sharew6_rel9-0-0_ch.dta,True
ch018d11_7,sharew6_rel9-0-0_ch.dta,True
ch018d11_8,sharew6_rel9-0-0_ch.dta,True
ch018d11_9,sharew6_rel9-0-0_ch.dta,True
ch018d11_10,sharew6_rel9-0-0_ch.dta,True
ch018d11_11,sharew6_rel9-0-0_ch.dta,True
ch018d11_12,sharew6_rel9-0-0_ch.dta,True
ch018d11_13,sharew6_rel9-0-0_ch.dta,True
ch018d11_14,sharew6_rel9-0-0_ch.dta,True
ch018d11_15,sharew6_rel9-0-0_ch.dta,True
ch018d11_16,sharew6_rel9-0-0_ch.dta,True
ch018d11_17,sharew6_rel9-0-0_ch.dta,True
ch018d11_18,sharew6_rel9-0-0_ch.dta,True
ch018d11_19,sharew6_rel9-0-0_ch.dta,True
ch018d11_20,sharew6_rel9-0-0_ch.dta,True
ch018d12_1,sharew6_rel9-0-0_ch.dta,True
ch018d12_2,sharew6_rel9-0-0_ch.dta,True
ch018d12_3,sharew6_rel9-0-0_ch.dta,True
ch018d12_4,sharew6_rel9-0-0_ch.dta,True
ch018d12_5,sharew6_rel9-0-0_ch.dta,True
ch018d12_6,sharew6_rel9-0-0_ch.dta,True
ch018d12_7,sharew6_rel9-0-0_ch.dta,True
ch018d12_8,sharew6_rel9-0-0_ch.dta,True
ch018d12_9,sharew6_rel9-0-0_ch.dta,True
ch018d12_10,sharew6_rel9-0-0_ch.dta,True
ch018d12_11,sharew6_rel9-0-0_ch.dta,True
ch018d12_12,sharew6_rel9-0-0_ch.dta,True
ch018d12_13,sharew6_rel9-0-0_ch.dta,True
ch018d12_14,sharew6_rel9-0-0_ch.dta,True
ch018d12_15,sharew6_rel9-0-0_ch.dta,True
ch018d12_16,sharew6_rel9-0-0_ch.dta,True
ch018d12_17,sharew6_rel9-0-0_ch.dta,True
ch018d12_18,sharew6_rel9-0-0_ch.dta,True
ch018d12_19,sharew6_rel9-0-0_ch.dta,True
ch018d12_20,sharew6_rel9-0-0_ch.dta,True
ch018d13_1,sharew6_rel9-0-0_ch.dta,True
ch018d13_2,sharew6_rel9-0-0_ch.dta,True
ch018d13_3,sharew6_rel9-0-0_ch.dta,True
ch018d13_4,sharew6_rel9-0-0_ch.dta,True
ch018d13_5,sharew6_rel9-0-0_ch.dta,True
ch018d13_6,sharew6_rel9-0-0_ch.dta,True
ch018d13_7,sharew6_rel9-0-0_ch.dta,True
ch018d13_8,sharew6_rel9-0-0_ch.dta,True
ch018d13_9,sharew6_rel9-0-0_ch.dta,True
ch018d13_10,sharew6_rel9-0-0_ch.dta,True
ch018d13_11,sharew6_rel9-0-0_ch.dta,True
ch018d13_12,sharew6_rel9-0-0_ch.dta,True
ch018d13_13,sharew6_rel9-0-0_ch.dta,True
ch018d13_14,sharew6_rel9-0-0_ch.dta,True
ch018d13_15,sharew6_rel9-0-0_ch.dta,True
ch018d13_16,sharew6_rel9-0-0_ch.dta,True
ch018d13_17,sharew6_rel9-0-0_ch.dta,True
ch018d13_18,sharew6_rel9-0-0_ch.dta,True
ch018d13_19,sharew6_rel9-0-0_ch.dta,True
ch018d13_20,sharew6_rel9-0-0_ch.dta,True
ch018d14_1,sharew6_rel9-0-0_ch.dta,True
ch018d14_2,sharew6_rel9-0-0_ch.dta,True
ch018d14_3,sharew6_rel9-0-0_ch.dta,True
ch018d14_4,sharew6_rel9-0-0_ch.dta,True
ch018d14_5,sharew6_rel9-0-0_ch.dta,True
ch018d14_6,sharew6_rel9-0-0_ch.dta,True
ch018d14_7,sharew6_rel9-0-0_ch.dta,True
ch018d14_8,sharew6_rel9-0-0_ch.dta,True
ch018d14_9,sharew6_rel9-0-0_ch.dta,True
ch018d14_10,sharew6_rel9-0-0_ch.dta,True
ch018d14_11,sharew6_rel9-0-0_ch.dta,True
ch018d14_12,sharew6_rel9-0-0_ch.dta,True
ch018d14_13,sharew6_rel9-0-0_ch.dta,True
ch018d14_14,sharew6_rel9-0-0_ch.dta,True
ch018d14_15,sharew6_rel9-0-0_ch.dta,True
ch018d14_16,sharew6_rel9-0-0_ch.dta,True
ch018d14_17,sharew6_rel9-0-0_ch.dta,True
ch018d14_18,sharew6_rel9-0-0_ch.dta,True
ch018d14_19,sharew6_rel9-0-0_ch.dta,True
ch018d14_20,sharew6_rel9-0-0_ch.dta,True
ch018d15_1,sharew6_rel9-0-0_ch.dta,True
ch018d15_2,sharew6_rel9-0-0_ch.dta,True
ch018d15_3,sharew6_rel9-0-0_ch.dta,True
ch018d15_4,sharew6_rel9-0-0_ch.dta,True
ch018d15_5,sharew6_rel9-0-0_ch.dta,True
ch018d15_6,sharew6_rel9-0-0_ch.dta,True
ch018d15_7,sharew6_rel9-0-0_ch.dta,True
ch018d15_8,sharew6_rel9-0-0_ch.dta,True
ch018d15_9,sharew6_rel9-0-0_ch.dta,True
ch018d15_10,sharew6_rel9-0-0_ch.dta,True
ch018d15_11,sharew6_rel9-0-0_ch.dta,True
ch018d15_12,sharew6_rel9-0-0_ch.dta,True
ch018d15_13,sharew6_rel9-0-0_ch.dta,True
ch018d15_14,sharew6_rel9-0-0_ch.dta,True
ch018d15_15,sharew6_rel9-0-0_ch.dta,True
ch018d15_16,sharew6_rel9-0-0_ch.dta,True
ch018d15_17,sharew6_rel9-0-0_ch.dta,True
ch018d15_18,sharew6_rel9-0-0_ch.dta,True
ch018d15_19,sharew6_rel9-0-0_ch.dta,True
ch018d15_20,sharew6_rel9-0-0_ch.dta,True
ch018d16_1,sharew6_rel9-0-0_ch.dta,True
ch018d16_2,sharew6_rel9-0-0_ch.dta,True
ch018d16_3,sharew6_rel9-0-0_ch.dta,True
ch018d16_4,sharew6_rel9-0-0_ch.dta,True
ch018d16_5,sharew6_rel9-0-0_ch.dta,True
ch018d16_6,sharew6_rel9-0-0_ch.dta,True
ch018d16_7,sharew6_rel9-0-0_ch.dta,True
ch018d16_8,sharew6_rel9-0-0_ch.dta,True
ch018d16_9,sharew6_rel9-0-0_ch.dta,True
ch018d16_10,sharew6_rel9-0-0_ch.dta,True
ch018d16_11,sharew6_rel9-0-0_ch.dta,True
ch018d16_12,sharew6_rel9-0-0_ch.dta,True
ch018d16_13,sharew6_rel9-0-0_ch.dta,True
ch018d16_14,sharew6_rel9-0-0_ch.dta,True
ch018d16_15,sharew6_rel9-0-0_ch.dta,True
ch018d16_16,sharew6_rel9-0-0_ch.dta,True
ch018d16_17,sharew6_rel9-0-0_ch.dta,True
ch018d16_18,sharew6_rel9-0-0_ch.dta,True
ch018d16_19,sharew6_rel9-0-0_ch.dta,True
ch018d16_20,sharew6_rel9-0-0_ch.dta,True
ch018d17_1,sharew6_rel9-0-0_ch.dta,True
ch018d17_2,sharew6_rel9-0-0_ch.dta,True
ch018d17_3,sharew6_rel9-0-0_ch.dta,True
ch018d17_4,sharew6_rel9-0-0_ch.dta,True
ch018d17_5,sharew6_rel9-0-0_ch.dta,True
ch018d17_6,sharew6_rel9-0-0_ch.dta,True
ch018d17_7,sharew6_rel9-0-0_ch.dta,True
ch018d17_8,sharew6_rel9-0-0_ch.dta,True
ch018d17_9,sharew6_rel9-0-0_ch.dta,True
ch018d17_10,sharew6_rel9-0-0_ch.dta,True
ch018d17_11,sharew6_rel9-0-0_ch.dta,True
ch018d17_12,sharew6_rel9-0-0_ch.dta,True
ch018d17_13,sharew6_rel9-0-0_ch.dta,True
ch018d17_14,sharew6_rel9-0-0_ch.dta,True
ch018d17_15,sharew6_rel9-0-0_ch.dta,True
ch018d17_16,sharew6_rel9-0-0_ch.dta,True
ch018d17_17,sharew6_rel9-0-0_ch.dta,True
ch018d17_18,sharew6_rel9-0-0_ch.dta,True
ch018d17_19,sharew6_rel9-0-0_ch.dta,True
ch018d17_20,sharew6_rel9-0-0_ch.dta,True
ch018d18_1,sharew6_rel9-0-0_ch.dta,True
ch018d18_2,sharew6_rel9-0-0_ch.dta,True
ch018d18_3,sharew6_rel9-0-0_ch.dta,True
ch018d18_4,sharew6_rel9-0-0_ch.dta,True
ch018d18_5,sharew6_rel9-0-0_ch.dta,True
ch018d18_6,sharew6_rel9-0-0_ch.dta,True
ch018d18_7,sharew6_rel9-0-0_ch.dta,True
ch018d18_8,sharew6_rel9-0-0_ch.dta,True
ch018d18_9,sharew6_rel9-0-0_ch.dta,True
ch018d18_10,sharew6_rel9-0-0_ch.dta,True
ch018d18_11,sharew6_rel9-0-0_ch.dta,True
ch018d18_12,sharew6_rel9-0-0_ch.dta,True
ch018d18_13,sharew6_rel9-0-0_ch.dta,True
ch018d18_14,sharew6_rel9-0-0_ch.dta,True
ch018d18_15,sharew6_rel9-0-0_ch.dta,True
ch018d18_16,sharew6_rel9-0-0_ch.dta,True
ch018d18_17,sharew6_rel9-0-0_ch.dta,True
ch018d18_18,sharew6_rel9-0-0_ch.dta,True
ch018d18_19,sharew6_rel9-0-0_ch.dta,True
ch018d18_20,sharew6_rel9-0-0_ch.dta,True
ch018d19_1,sharew6_rel9-0-0_ch.dta,True
ch018d19_2,sharew6_rel9-0-0_ch.dta,True
ch018d19_3,sharew6_rel9-0-0_ch.dta,True
ch018d19_4,sharew6_rel9-0-0_ch.dta,True
ch018d19_5,sharew6_rel9-0-0_ch.dta,True
ch018d19_6,sharew6_rel9-0-0_ch.dta,True
ch018d19_7,sharew6_rel9-0-0_ch.dta,True
ch018d19_8,sharew6_rel9-0-0_ch.dta,True
ch018d19_9,sharew6_rel9-0-0_ch.dta,True
ch018d19_10,sharew6_rel9-0-0_ch.dta,True
ch018d19_11,sharew6_rel9-0-0_ch.dta,True
ch018d19_12,sharew6_rel9-0-0_ch.dta,True
ch018d19_13,sharew6_rel9-0-0_ch.dta,True
ch018d19_14,sharew6_rel9-0-0_ch.dta,True
ch018d19_15,sharew6_rel9-0-0_ch.dta,True
ch018d19_16,sharew6_rel9-0-0_ch.dta,True
ch018d19_17,sharew6_rel9-0-0_ch.dta,True
ch018d19_18,sharew6_rel9-0-0_ch.dta,True
ch018d19_19,sharew6_rel9-0-0_ch.dta,True
ch018d19_20,sharew6_rel9-0-0_ch.dta,True
ch018d95_1,sharew6_rel9-0-0_ch.dta,True
ch018d95_2,sharew6_rel9-0-0_ch.dta,True
ch018d95_3,sharew6_rel9-0-0_ch.dta,True
ch018d95_4,sharew6_rel9-0-0_ch.dta,True
ch018d95_5,sharew6_rel9-0-0_ch.dta,True
ch018d95_6,sharew6_rel9-0-0_ch.dta,True
ch018d95_7,sharew6_rel9-0-0_ch.dta,True
ch018d95_8,sharew6_rel9-0-0_ch.dta,True
ch018d95_9,sharew6_rel9-0-0_ch.dta,True
ch018d95_10,sharew6_rel9-0-0_ch.dta,True
ch018d95_11,sharew6_rel9-0-0_ch.dta,True
ch018d95_12,sharew6_rel9-0-0_ch.dta,True
ch018d95_13,sharew6_rel9-0-0_ch.dta,True
ch018d95_14,sharew6_rel9-0-0_ch.dta,True
ch018d95_15,sharew6_rel9-0-0_ch.dta,True
ch018d95_16,sharew6_rel9-0-0_ch.dta,True
ch018d95_17,sharew6_rel9-0-0_ch.dta,True
ch018d95_18,sharew6_rel9-0-0_ch.dta,True
ch018d95_19,sharew6_rel9-0-0_ch.dta,True
ch018d95_20,sharew6_rel9-0-0_ch.dta,True
ch018dot_1,sharew6_rel9-0-0_ch.dta,True
ch018dot_2,sharew6_rel9-0-0_ch.dta,True
ch018dot_3,sharew6_rel9-0-0_ch.dta,True
ch018dot_4,sharew6_rel9-0-0_ch.dta,True
ch018dot_5,sharew6_rel9-0-0_ch.dta,True
ch018dot_6,sharew6_rel9-0-0_ch.dta,True
ch018dot_7,sharew6_rel9-0-0_ch.dta,True
ch018dot_8,sharew6_rel9-0-0_ch.dta,True
ch018dot_9,sharew6_rel9-0-0_ch.dta,True
ch018dot_10,sharew6_rel9-0-0_ch.dta,True
ch018dot_11,sharew6_rel9-0-0_ch.dta,True
ch018dot_12,sharew6_rel9-0-0_ch.dta,True
ch018dot_13,sharew6_rel9-0-0_ch.dta,True
ch018dot_14,sharew6_rel9-0-0_ch.dta,True
ch018dot_15,sharew6_rel9-0-0_ch.dta,True
ch018dot_16,sharew6_rel9-0-0_ch.dta,True
ch018dot_17,sharew6_rel9-0-0_ch.dta,True
ch018dot_18,sharew6_rel9-0-0_ch.dta,True
ch018dot_19,sharew6_rel9-0-0_ch.dta,True
ch018dot_20,sharew6_rel9-0-0_ch.dta,True
ch019_1,sharew6_rel9-0-0_ch.dta,True
ch019_2,sharew6_rel9-0-0_ch.dta,True
ch019_3,sharew6_rel9-0-0_ch.dta,True
ch019_4,sharew6_rel9-0-0_ch.dta,True
ch019_5,sharew6_rel9-0-0_ch.dta,True
ch019_6,sharew6_rel9-0-0_ch.dta,True
ch019_7,sharew6_rel9-0-0_ch.dta,True
ch019_8,sharew6_rel9-0-0_ch.dta,True
ch019_9,sharew6_rel9-0-0_ch.dta,True
ch019_10,sharew6_rel9-0-0_ch.dta,True
ch019_11,sharew6_rel9-0-0_ch.dta,True
ch019_12,sharew6_rel9-0-0_ch.dta,True
ch019_13,sharew6_rel9-0-0_ch.dta,True
ch019_14,sharew6_rel9-0-0_ch.dta,True
ch019_15,sharew6_rel9-0-0_ch.dta,True
ch019_16,sharew6_rel9-0-0_ch.dta,True
ch019_17,sharew6_rel9-0-0_ch.dta,True
ch019_18,sharew6_rel9-0-0_ch.dta,True
ch019_19,sharew6_rel9-0-0_ch.dta,True
ch019_20,sharew6_rel9-0-0_ch.dta,True
ch020_1,sharew6_rel9-0-0_ch.dta,True
ch020_2,sharew6_rel9-0-0_ch.dta,True
ch020_3,sharew6_rel9-0-0_ch.dta,True
ch020_4,sharew6_rel9-0-0_ch.dta,True
ch020_5,sharew6_rel9-0-0_ch.dta,True
ch020_6,sharew6_rel9-0-0_ch.dta,True
ch020_7,sharew6_rel9-0-0_ch.dta,True
ch020_8,sharew6_rel9-0-0_ch.dta,True
ch020_9,sharew6_rel9-0-0_ch.dta,True
ch020_10,sharew6_rel9-0-0_ch.dta,True
ch020_11,sharew6_rel9-0-0_ch.dta,True
ch020_12,sharew6_rel9-0-0_ch.dta,True
ch020_13,sharew6_rel9-0-0_ch.dta,True
ch020_14,sharew6_rel9-0-0_ch.dta,True
ch020_15,sharew6_rel9-0-0_ch.dta,True
ch020_16,sharew6_rel9-0-0_ch.dta,True
ch020_17,sharew6_rel9-0-0_ch.dta,True
ch020_18,sharew6_rel9-0-0_ch.dta,True
ch020_19,sharew6_rel9-0-0_ch.dta,True
ch020_20,sharew6_rel9-0-0_ch.dta,True
ch021_,sharew6_rel9-0-0_ch.dta,True
ch022_,sharew6_rel9-0-0_ch.dta,True
ch023_,sharew6_rel9-0-0_ch.dta,True
ch102_1,sharew6_rel9-0-0_ch.dta,True
ch102_2,sharew6_rel9-0-0_ch.dta,True
ch102_3,sharew6_rel9-0-0_ch.dta,True
ch102_4,sharew6_rel9-0-0_ch.dta,True
ch102_5,sharew6_rel9-0-0_ch.dta,True
ch102_6,sharew6_rel9-0-0_ch.dta,True
ch102_7,sharew6_rel9-0-0_ch.dta,True
ch102_8,sharew6_rel9-0-0_ch.dta,True
ch102_9,sharew6_rel9-0-0_ch.dta,True
ch102_10,sharew6_rel9-0-0_ch.dta,True
ch102_11,sharew6_rel9-0-0_ch.dta,True
ch102_12,sharew6_rel9-0-0_ch.dta,True
ch102_13,sharew6_rel9-0-0_ch.dta,True
ch102_14,sharew6_rel9-0-0_ch.dta,True
ch102_15,sharew6_rel9-0-0_ch.dta,True
ch102_16,sharew6_rel9-0-0_ch.dta,True
ch102_17,sharew6_rel9-0-0_ch.dta,True
ch102_18,sharew6_rel9-0-0_ch.dta,True
ch102_19,sharew6_rel9-0-0_ch.dta,True
ch102_20,sharew6_rel9-0-0_ch.dta,True
ch103_1,sharew6_rel9-0-0_ch.dta,True
ch103_2,sharew6_rel9-0-0_ch.dta,True
ch103_3,sharew6_rel9-0-0_ch.dta,True
ch103_4,sharew6_rel9-0-0_ch.dta,True
ch103_5,sharew6_rel9-0-0_ch.dta,True
ch103_6,sharew6_rel9-0-0_ch.dta,True
ch103_7,sharew6_rel9-0-0_ch.dta,True
ch103_8,sharew6_rel9-0-0_ch.dta,True
ch103_9,sharew6_rel9-0-0_ch.dta,True
ch103_10,sharew6_rel9-0-0_ch.dta,True
ch103_11,sharew6_rel9-0-0_ch.dta,True
ch103_12,sharew6_rel9-0-0_ch.dta,True
ch103_13,sharew6_rel9-0-0_ch.dta,True
ch103_14,sharew6_rel9-0-0_ch.dta,True
ch103_15,sharew6_rel9-0-0_ch.dta,True
ch103_16,sharew6_rel9-0-0_ch.dta,True
ch103_17,sharew6_rel9-0-0_ch.dta,True
ch103_18,sharew6_rel9-0-0_ch.dta,True
ch103_19,sharew6_rel9-0-0_ch.dta,True
ch103_20,sharew6_rel9-0-0_ch.dta,True
ch104_1,sharew6_rel9-0-0_ch.dta,True
ch104_2,sharew6_rel9-0-0_ch.dta,True
ch104_3,sharew6_rel9-0-0_ch.dta,True
ch104_4,sharew6_rel9-0-0_ch.dta,True
ch104_5,sharew6_rel9-0-0_ch.dta,True
ch104_6,sharew6_rel9-0-0_ch.dta,True
ch104_7,sharew6_rel9-0-0_ch.dta,True
ch104_8,sharew6_rel9-0-0_ch.dta,True
ch104_9,sharew6_rel9-0-0_ch.dta,True
ch104_10,sharew6_rel9-0-0_ch.dta,True
ch104_11,sharew6_rel9-0-0_ch.dta,True
ch104_12,sharew6_rel9-0-0_ch.dta,True
ch104_13,sharew6_rel9-0-0_ch.dta,True
ch104_14,sharew6_rel9-0-0_ch.dta,True
ch104_15,sharew6_rel9-0-0_ch.dta,True
ch104_16,sharew6_rel9-0-0_ch.dta,True
ch104_17,sharew6_rel9-0-0_ch.dta,True
ch104_18,sharew6_rel9-0-0_ch.dta,True
ch104_19,sharew6_rel9-0-0_ch.dta,True
ch104_20,sharew6_rel9-0-0_ch.dta,True
ch105_1,sharew6_rel9-0-0_ch.dta,True
ch105_2,sharew6_rel9-0-0_ch.dta,True
ch105_3,sharew6_rel9-0-0_ch.dta,True
ch105_4,sharew6_rel9-0-0_ch.dta,True
ch105_5,sharew6_rel9-0-0_ch.dta,True
ch105_6,sharew6_rel9-0-0_ch.dta,True
ch105_7,sharew6_rel9-0-0_ch.dta,True
ch105_8,sharew6_rel9-0-0_ch.dta,True
ch105_9,sharew6_rel9-0-0_ch.dta,True
ch105_10,sharew6_rel9-0-0_ch.dta,True
ch105_11,sharew6_rel9-0-0_ch.dta,True
ch105_12,sharew6_rel9-0-0_ch.dta,True
ch105_13,sharew6_rel9-0-0_ch.dta,True
ch105_14,sharew6_rel9-0-0_ch.dta,True
ch105_15,sharew6_rel9-0-0_ch.dta,True
ch105_16,sharew6_rel9-0-0_ch.dta,True
ch105_17,sharew6_rel9-0-0_ch.dta,True
ch105_18,sharew6_rel9-0-0_ch.dta,True
ch105_19,sharew6_rel9-0-0_ch.dta,True
ch105_20,sharew6_rel9-0-0_ch.dta,True
ch106_1,sharew6_rel9-0-0_ch.dta,True
ch106_2,sharew6_rel9-0-0_ch.dta,True
ch106_3,sharew6_rel9-0-0_ch.dta,True
ch106_4,sharew6_rel9-0-0_ch.dta,True
ch106_5,sharew6_rel9-0-0_ch.dta,True
ch106_6,sharew6_rel9-0-0_ch.dta,True
ch106_7,sharew6_rel9-0-0_ch.dta,True
ch106_8,sharew6_rel9-0-0_ch.dta,True
